doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.fusengdes.2025.115394,Low cycle fatigue life prediction for neutron-irradiated and nonirradiated RAFM steels via machine learning,Hussein Zahran; Aleksandr Zinovev; Dmitry Terentyev; Ali Aouf; Magd Abdel Wahab,2025,12,221,,115394,115394,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115394
10.1016/j.fusengdes.2025.115395,Extraction of tensile properties of metallic alloys by small punch test: benchmarking inverse finite element method versus empirical correlations,Alexander Bakaev; Dmitry Terentyev; Chih-Cheng Chang; Thomas Melkior,2025,12,221,,115395,115395,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115395
10.1016/j.fusengdes.2025.115398,Experimental research on the adsorbent performance in neutral beam injector cryopump,Qianxu Wang; Yuanlai Xie; Fang Wang; Yufan Li,2025,12,221,,115398,115398,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115398
10.1016/j.fusengdes.2025.115399,Protium enrichment by polymer electrolyte fuel cell with hydrogen gas circulation,Toranosuke Nago; Mikito Ueda; Hisayoshi Matsushima,2025,12,221,,115399,115399,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115399
10.1016/j.fusengdes.2025.115397,Preliminary results on the removal of retained hydrogen by ECR discharge cleaning in Helimak,Shuqi Yang; Yaowei Yu; Xiang Zhu; Muquan Wu; Hang Li; Gongshun Li; Fei Wen; Xiaodong Lin; Xiang Gao,2025,12,221,,115397,115397,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115397
10.1016/j.fusengdes.2025.115307,Flow-induced fretting in DEMO divertor targets equipped with swirl tapes: Numerical investigation through one-way fluid-structure interaction simulations,S. Baydoun; A. Durif; G. Ricciardi; N. Sashidharan; S. Fouvry; P. Arnaud; V.A. Yastrebov; C. Harrington; M. Diez; T. Hirai; M. Richou; J․H You,2025,12,221,,115307,115307,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115307
10.1016/j.fusengdes.2025.115411,Development of permeation based hydrogen isotopes sensor and its testing in gas phase and molten Pb-Li,Rudreksh B. Patel; Pragnesh Dhorajiya; Sudhir Rai; P.A. Rayjada; Amit Muniya; Amit Sircar; Ankush Deoghar; Rajendra Bhattacharyay; Paritosh Chaudhuri,2025,12,221,,115411,115411,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115411
10.1016/j.fusengdes.2025.115376,Design and development status of the ITER Radial Gamma Ray Spectrometer,Federico Scioscioli; Giulia Marcer; Alessandro Ciurlino; Stefano Colombi; Bruno Coriton; Andrea Dal Molin; Jan Dankowski; Giuseppe Gorini; Andrei Kovalev; Andrea Muraro; Massimo Nocente; Marica Rebai; Davide Rigamonti; Marco Tardocchi; Gabriele Croci,2025,12,221,,115376,115376,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115376
10.1016/s0920-3796(25)00620-9,Editorial Board,,2025,12,221,,115424,115424,journal-article,,https://doi.org/10.1016/s0920-3796(25)00620-9
10.1016/j.fusengdes.2025.115410,Verification of vacuum regeneration for cryogenic molecular sieve bed,Pil-Kap Jung; Hyun-Goo Kang; Min Ho Chang; Jea-Uk Lee; Dong-you Chung; Junyoung Hur,2025,12,221,,115410,115410,journal-article,,https://doi.org/10.1016/j.fusengdes.2025.115410
