doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1016/j.nme.2016.04.004,Laser re-melting of tungsten damaged by transient heat loads,Th. Loewenhoff; J. Linke; J. Matějíček; M. Rasinski; M. Vostřák; M. Wirtz,2016,12,9,,165-170,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.004
10.1016/j.nme.2016.04.007,Deuterium retention in tungsten under combined high cycle ELM-like heat loads and steady-state plasma exposure,A. Huber; G. Sergienko; M. Wirtz; I. Steudel; A. Arakcheev; S. Brezinsek; A. Burdakov; T. Dittmar; H.G. Esser; M. Freisinger; A. Kreter; J. Linke; Ch. Linsmeier; Ph. Mertens; S. Möller; M. Reinhart; A. Terra; B. Unterberg,2016,12,9,,157-164,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.007
10.1016/j.nme.2016.06.012,Annealing effects on deuterium retention behavior in damaged tungsten,S. Sakurada; K. Yuyama; Y. Uemura; H. Fujita; C. Hu; T. Toyama; N. Yoshida; T. Hinoki; S. Kondo; M. Shimada; D. Buchenauer; T. Chikada; Y. Oya,2016,12,9,,141-144,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.012
10.1016/j.nme.2016.07.004,Brazing of Be with CuCrZr-bronze using copper-based filler metal STEMET,B.A. Kalin; A.N. Suchkov; V.T. Fedotov; O.N. Sevryukov; A.A. Ivannikov; A.A. Gervash,2016,12,9,,388-393,,journal-article,,https://doi.org/10.1016/j.nme.2016.07.004
10.1016/j.nme.2016.04.001,Damaging of tungsten and tungsten–tantalum alloy exposed in ITER ELM-like conditions,V.A. Makhlai; I.E. Garkusha; J. Linke; S.V. Malykhin; N.N. Aksenov; O.V. Byrka; S.S. Herashchenko; S.V. Surovitskiy; M. Wirtz,2016,12,9,,116-122,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.001
10.1016/j.nme.2016.10.007,Effect of thermo-mechanical treatments on nano-structure of 9Cr-ODS steel,Hiroshi Oka; Takashi Tanno; Satoshi Ohtsuka; Yasuhide Yano; Tomoyuki Uwaba; Takeji Kaito; Masato Ohnuma,2016,12,9,,346-352,,journal-article,,https://doi.org/10.1016/j.nme.2016.10.007
10.1016/j.nme.2016.04.011,Long-term corrosion behavior of ODS-Eurofer in flowing Pb-15.7Li at 550 °C,W. Krauss; S.-E. Wulf; J. Konys,2016,12,9,,512-518,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.011
10.1016/j.nme.2016.02.002,Low-temperature embrittlement and fracture of metals with different crystal lattices – Dislocation mechanisms,V.M. Chernov; B.K. Kardashev; K.A. Moroz,2016,12,9,,496-501,,journal-article,,https://doi.org/10.1016/j.nme.2016.02.002
10.1016/j.nme.2016.02.005,European DEMO divertor target: Operational requirements and material-design interface,J.H. You; E. Visca; Ch. Bachmann; T. Barrett; F. Crescenzi; M. Fursdon; H. Greuner; D. Guilhem; P. Languille; M. Li; S. McIntosh; A.V. Müller; J. Reiser; M. Richou; M. Rieth,2016,12,9,,171-176,,journal-article,,https://doi.org/10.1016/j.nme.2016.02.005
10.1016/j.nme.2016.06.015,Effect of design geometry of the demo first wall on the plasma heat load,Yu. Igitkhanov; R. Fetzer; B. Bazylev,2016,12,9,,560-564,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.015
10.1016/j.nme.2016.06.001,Microstructural changes of Y-doped V-4Cr-4Ti alloys after ion and neutron irradiation,H. Watanabe; K. Yamasaki; A. Higashijima; H. Taguma; T. Nagasaka; T. Muroga,2016,12,9,,447-450,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.001
10.1016/j.nme.2016.08.006,Grain boundary sliding associated with low strain rate at 1000 °C in recrystallized ODS ferritic steel,R. Kamikawa; S. Ukai; N. Oono; T. Kaito; T. Torimaru; A. Kimura; S. Hayashi; H. Masuda; E. Sato,2016,12,9,,338-341,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.006
10.1016/j.nme.2016.05.004,Pebble fabrication of super advanced tritium breeders using a solid solution of Li 2+ x TiO 3+ y with Li 2 ZrO 3,Tsuyoshi Hoshino,2016,12,9,,221-226,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.004
10.1016/j.nme.2016.06.002,Manufacturing and testing of self-passivating tungsten alloys of different composition,A. Calvo; C. García-Rosales; F. Koch; N. Ordás; I. Iturriza; H. Greuner; G. Pintsuk; C. Sarbu,2016,12,9,,422-429,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.002
10.1016/j.nme.2016.08.008,Liquid surfaces for fusion plasma facing components—A critical review. Part I: Physics and PSI,R.E. Nygren; F.L. Tabarés,2016,12,9,,6-21,,journal-article,,https://doi.org/10.1016/j.nme.2016.08.008
10.1016/j.nme.2016.07.002,Influence of helium induced nanostructures on the thermal shock performance of tungsten,M. Wirtz; M. Berger; A. Huber; A. Kreter; J. Linke; G. Pintsuk; M. Rasinski; G. Sergienko; B. Unterberg,2016,12,9,,177-180,,journal-article,,https://doi.org/10.1016/j.nme.2016.07.002
10.1016/j.nme.2016.05.014,Defects annihilation behavior of neutron-irradiated SiC ceramics densified by liquid-phase-assisted method after post-irradiation annealing,Mohd Idzat Idris; Saishun Yamazaki; Katsumi Yoshida; Toyohiko Yano,2016,12,9,,199-206,,journal-article,,https://doi.org/10.1016/j.nme.2016.05.014
10.1016/j.nme.2016.06.005,Effect of self-ion irradiation on hardening and microstructure of tungsten,T. Hwang; M. Fukuda; S. Nogami; A. Hasegawa; H. Usami; K. Yabuuchi; K. Ozawa; H. Tanigawa,2016,12,9,,430-435,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.005
10.1016/j.nme.2016.04.008,Retention in tungsten resulting from extremely high fluence plasma exposure,R.P. Doerner; M.J. Baldwin; T.C. Lynch; J.H. Yu,2016,12,9,,89-92,,journal-article,,https://doi.org/10.1016/j.nme.2016.04.008
10.1016/j.nme.2016.06.014,Oxide particle–dislocation interaction in 9Cr-ODS steel,Yuta Ijiri; N. Oono; S. Ukai; S. Ohtsuka; T. Kaito; Y Matsukawa,2016,12,9,,378-382,,journal-article,,https://doi.org/10.1016/j.nme.2016.06.014
10.1016/j.nme.2016.03.008,Corrosion resistance of Al-based coatings in flowing Pb–15.7Li produced by aluminum electrodeposition from ionic liquids,Sven-Erik Wulf; Wolfgang Krauss; Jürgen Konys,2016,12,9,,519-523,,journal-article,,https://doi.org/10.1016/j.nme.2016.03.008
