doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1088/1741-4326/adf5d5,Thermophysical properties and thermodynamic equation of state of lithium-lead for nuclear fusion reactor safety calculations,V. Cossu; C. Risi; F. Galleni; M. Eboli; A. Del Nevo; N. Forgione; K. Morita,2025,9,65,10,106025,,journal-article,,https://doi.org/10.1088/1741-4326/adf5d5
10.1088/1741-4326/ad6c5d,Observation of tungsten emission spectra up to W<sup>46+</sup> ions in the Large Helical Device and contribution to the study of high-Z impurity transport in fusion plasmas,Tetsutarou Oishi; Shigeru Morita; Daiji Kato; Izumi Murakami; Hiroyuki A. Sakaue; Motoshi Goto; Yasuko Kawamoto; Tomoko Kawate; Ryota Nishimura; Hiroyuki Takahashi; Kenji Tobita,2024,8,64,10,106011,,journal-article,,https://doi.org/10.1088/1741-4326/ad6c5d
10.1088/1741-4326/adde70,Simulations of tungsten sputtering and transport behaviors on EAST using JOREK,Y.L. Liu; D. Hu; S.Y. Dai; Z. Liang; Z.H. Gao; Y. Feng; M. Hoelzl; S.Q. Korving; G.T.A. Huijsmans; L. Wang; D.Z. Wang,2025,6,65,7,076014,,journal-article,,https://doi.org/10.1088/1741-4326/adde70
10.1088/1741-4326/add171,Deuterium plasma-driven permeation in chemical vapor deposition tungsten-copper composite,Yiwen Sun; Xuechun Li; Caibin Liu; Yifan Li; Yuhao Li; Jonathan Mougenot; Long Cheng; Haodong Liu; Di Hu; Sijie Hao; Yue Yuan; Haishan Zhou; Hongbo Zhou; Guang-Hong Lu,2025,5,65,6,066003,,journal-article,,https://doi.org/10.1088/1741-4326/add171
10.1088/1741-4326/ad42b0,Comment on ‘Deuterium supersaturated surface layer in tungsten: ion energy dependence’,Cong Li; Liang Gao; Udo von Toussaint; Christian Linsmeier,2024,5,64,6,068001,,journal-article,,https://doi.org/10.1088/1741-4326/ad42b0
10.1088/1741-4326/ad1789,Deuterium retention in heavy-ion and helium-ion sequentially irradiated tungsten,Hong Zhang; Xuexi Zhang; Yuhong Li; Peng Wang; Li Qiao,2024,1,64,2,026013,,journal-article,,https://doi.org/10.1088/1741-4326/ad1789
10.1088/1741-4326/add1ee,"The impact of tungsten and tungsten transport on H-mode plasmas, experiments and modeling",C. Angioni,2025,5,65,6,062001,,journal-article,,https://doi.org/10.1088/1741-4326/add1ee
10.1088/1741-4326/ad9ab8,Quantify typical trapping sites of deuterium in tungsten by sequential thermal desorption coupled with a dedicated numerical diffusion model,Lin-Ping He; Cong Li; Jie Gao; Wei Zhang; Li-Qun Shi; Hong-Liang Zhang,2024,12,65,1,016056,,journal-article,,https://doi.org/10.1088/1741-4326/ad9ab8
10.1088/1741-4326/acacb0,Effect of edge ion temperature on the divertor tungsten sputtering in WEST,Y. Li; N. Fedorczak; G.S. Xu; Y. Liang; S. Brezinsek; J. Morales,2023,1,63,2,026019,,journal-article,,https://doi.org/10.1088/1741-4326/acacb0
10.1088/1741-4326/ad536b,First tungsten radiation studies in DIII-D’s ITER baseline demonstration discharges,F. Turco; T.C. Luce; ACC. Sips; C. Greenfield; T. Osborne; T. Odstrcil; J.M. Hanson; A. McLean; A.W. Hyatt,2024,6,64,7,076063,,journal-article,,https://doi.org/10.1088/1741-4326/ad536b
10.1088/1741-4326/ae3c34,Plasma pulse induced dust release from tungsten co-deposited layer,Dogyun Hwangbo; Shin Kajita; Sou Murakami; Yuki Hayashi; Hirohiko Tanaka; Thomas Morgan,2026,2,66,3,034002,,journal-article,,https://doi.org/10.1088/1741-4326/ae3c34
10.1088/1741-4326/aca48f,The broadening of SOL profiles in JET tritium plasma and its impact on machine operation,H.J. Sun; S.A. Silburn; I.S. Carvalho; D.B. King; C. Giroud; G. Fishpool; G.F. Matthews; R.B. Henriques; D.L. Keeling; F.G. Rimini; L. Garzotti; D. Frigione; D. Van Eester; M. Groth; J. Flanagan; D. Kos; B. Viola; A. Boboc; P. Shi; M.-L. Mayoral; J. Mailloux; C. Maggi; A. Huber; D. Douai; N. Vianello; P.J. Lomas; M. Lennholm; M. Maslov; K. Kirov; P. Jacquet; C.G. Lowry; M. Baruzzo; C. Stuart; J. Mitchell; L. Horvath; D.C. McDonald,2022,12,63,1,016021,,journal-article,,https://doi.org/10.1088/1741-4326/aca48f
10.1088/1741-4326/add675,A simple model to evaluate the heat flux onto the EU-DEMO plasma facing components during the current quench,G. Pautasso; M. Siccinio; F. Maviglia; E. Fable; T. Pütterich,2025,5,65,6,066025,,journal-article,,https://doi.org/10.1088/1741-4326/add675
10.1088/1741-4326/ad3d6e,Hydrogen removal by electron cyclotron wall conditioning with neon gas and its impact of tokamak plasma start-up on the QUEST spherical tokamak,Masakatsu Fukumoto; Qilin Yue; Kazuaki Hanada; Shinichiro Kojima; Tomohide Nakano; Naoaki Yoshida; Ryuya Ikezoe; Yoshihiko Nagashima; Takeshi Ido; Takumi Onchi; Hiroshi Idei; Hiroki Iguchi; Takumi Komiyama; Taiichi Shikama; Akira Ejiri; Suguru Masuzaki; Mizuki Sakamoto; Yoshio Ueda; Kengoh Kuroda; Kaori Kono; Shun Shimabukuro; Aki Higashijima,2024,5,64,6,066022,,journal-article,,https://doi.org/10.1088/1741-4326/ad3d6e
10.1088/1741-4326/acce4c,Staged cooling of a fusion-grade plasma in a tokamak thermal quench,Jun Li; Yanzeng Zhang; Xian-Zhu Tang,2023,5,63,6,066030,,journal-article,,https://doi.org/10.1088/1741-4326/acce4c
10.1088/1741-4326/accd80,Tritium-titanium target degradation due to deuterium irradiation for DT neutron production,M. Rajput; H.L. Swami; S. Vala; M. Abhangi; Ratnesh Kumar; R. Kumar,2023,5,63,6,066033,,journal-article,,https://doi.org/10.1088/1741-4326/accd80
10.1088/1741-4326/ae4d24,Radiation-front position control with scenario adjustments during the first tungsten divertor operation on KSTAR,C.S. Byun; S. Oh; S.K. Kim; B.S. Kim; Y.S. Han; S.H. Hahn; H.H. Lee; A. Jalalvand; Y.H. Lee; J.H. Hwang; R. Shousha; J.-S. Park; E. Kolemen,2026,3,66,4,046021,,journal-article,,https://doi.org/10.1088/1741-4326/ae4d24
10.1088/1741-4326/ae198a,Effect of fuzz and He bubble on deuterium transport behavior through tungsten,Xue-Chun Li; Fei Sun; Cai-Bin Liu; Zi-Han Tao; Hao-Dong Liu; Song-Lin Liu; Guang-Nan Luo; Hai-Shan Zhou,2025,11,66,1,016014,,journal-article,,https://doi.org/10.1088/1741-4326/ae198a
10.1088/1741-4326/acc4de,The impact of fusion-born alpha particles on runaway electron dynamics in ITER disruptions,A. Lier; G. Papp; Ph. W. Lauber; I. Pusztai; K. Särkimäki; O. Embreus,2023,4,63,5,056018,,journal-article,,https://doi.org/10.1088/1741-4326/acc4de
10.1088/1741-4326/ade4d7,Deuterium retention in cold spray tantalum coatings vs. polycrystalline tungsten and tantalum,Mykola Ialovega; Marcos Xavier Navarro-Gonzalez; Régis Bisson; Jay Anderson; Thierry Angot; Tyler Dabney; Cary Forest; Arkadi Kreter; Danah Velez; Evan Willing; Hwasung Yeom; Kumar Sridharan; Oliver Schmitz,2025,6,65,7,076042,,journal-article,,https://doi.org/10.1088/1741-4326/ade4d7
10.1088/1741-4326/acd016,Experimental and simulation studies on damage mechanisms of tungsten and molybdenum under compressed plasma flow irradiation,Lisong Zhang; Xiaonan Zhang; Na Li; Peng Zhang; Xianxiu Mei; Younian Wang; Vladimir V Uglov,2023,5,63,7,076010,,journal-article,,https://doi.org/10.1088/1741-4326/acd016
10.1088/1741-4326/acd394,Investigating the impact of the molecular charge-exchange rate on detached SOLPS-ITER simulations,K. Verhaegh; A.C. Williams; D. Moulton; B. Lipschultz; B.P. Duval; O. Février; A. Fil; J. Harrison; N. Osborne; H. Reimerdes; C. Theiler; the TCV Team,2023,5,63,7,076015,,journal-article,,https://doi.org/10.1088/1741-4326/acd394
10.1088/1741-4326/adf7be,Operational space for lower hybrid heating scenarios in the full tungsten environment of WEST,J. Morales; T. Fonghetti; T. Barbui; P. Manas; C. Bourdelle; P. Maget; R. Dumont; S. Mazzi; J.-F. Artaud; A. Ekedahl; N. Fedorczak; P. Moreau,2025,9,65,10,106003,,journal-article,,https://doi.org/10.1088/1741-4326/adf7be
10.1088/1741-4326/ad38cc,Isotope impact on Alfvén eigenmodes and fast ion transport in DIII-D,M.A. Van Zeeland; E. Bass; X.D. Du; W.W. Heidbrink; C. Chrystal; C. Crocker; G. DeGrandchamp; S. Haskey; D. Liu; J. Gonzalez-Martin; K.E. Thome; G. Yu; Y. Zhu,2024,4,64,5,056033,,journal-article,,https://doi.org/10.1088/1741-4326/ad38cc
10.1088/1741-4326/aca469,Integrated modelling of neon impact on JET H-mode core plasmas,M. Marin; J. Citrin; C. Giroud; C. Bourdelle; Y. Camenen; L. Garzotti; A. Ho; M. Sertoli; JET Contributors,2022,12,63,1,016019,,journal-article,,https://doi.org/10.1088/1741-4326/aca469
10.1088/1741-4326/adc3aa,Exploring the role of topography in the sputtering process of tungsten by GyM helium plasma,Andrea Uccello; Gabriele Alberti; Matteo Pedroni; Anna Cremona; Francesco Ghezzi; Miriam Saleh; Espedito Vassallo; Luigi Bana; David Dellasega; Matteo Passoni; Carlo Tuccari; Davide Vavassori; Antti Hakola; Marcin Rasinski; Juri Romazanov,2025,4,65,5,056006,,journal-article,,https://doi.org/10.1088/1741-4326/adc3aa
10.1088/1741-4326/ac9a5b,Effect of potassium bubbles on the thermal shock fatigue behavior of large-volume potassium-doped tungsten alloy,Xiaolei Ma; Fan Feng; Xiaoxin Zhang; Ting Wang; Xiang Liu; Wei Lv; Shaoting Lang; Changchun Ge; Qingzhi Yan,2022,11,62,12,126062,,journal-article,,https://doi.org/10.1088/1741-4326/ac9a5b
10.1088/1741-4326/adeb9a,Ablation behavior of tungsten alloys under high-energy electron irradiation,Yiyi Ma; Shangming Chen; Lei Peng; Yongjie Sun; Jingyi Shi; Chengjun Zhu; Zhenyu Wei; Pengfei Zheng; Rui Liu; Wei Jiang; HuiJuan Wang,2025,7,65,8,086018,,journal-article,,https://doi.org/10.1088/1741-4326/adeb9a
10.1088/1741-4326/adda5f,Trapping and de-trapping behavior of hydrogen isotopes in &lt;100&gt; interstitial dislocation loops of tungsten,Fei Sun; Qihang Liu; Baichuan Xu; Xiao-Chun Li; Jipeng Zhu; Dahuan Zhu; Hai-Shan Zhou; Hongxiang Zong; Lai-Ma Luo; Yasuhisa Oya; Yucheng Wu,2025,6,65,7,076010,,journal-article,,https://doi.org/10.1088/1741-4326/adda5f
10.1088/1741-4326/ad6e04,Status and issues of high-temperature and high-pressure water corrosion research of fusion structural materials in Japanese DEMO reactor development,Motoki Nakajima; Takashi Nozawa,2024,8,64,10,106017,,journal-article,,https://doi.org/10.1088/1741-4326/ad6e04
10.1088/1741-4326/ad24a0,First numerical analysis of runaway electron generation in tungsten-rich plasmas towards ITER,J. Walkowiak; M. Hoppe; I. Ekmark; A. Jardin; J. Bielecki; K. Król; Y. Savoye-Peysson; D. Mazon; D. Dworak; M. Scholz,2024,2,64,3,036024,,journal-article,,https://doi.org/10.1088/1741-4326/ad24a0
10.1088/1741-4326/ae5073,The continuous evolution of the cold structure from localized origin to global collapse during the thermal quench on the J-TEXT tokamak,Zhengkang Ren; Nengchao Wang; Yonghua Ding; Da Li; Chuanxu Zhao; Feiyue Mao; Ying He; Song Zhou; Zijian Xuan; Zhoujun Yang,2026,4,66,5,056011,,journal-article,,https://doi.org/10.1088/1741-4326/ae5073
10.1088/1741-4326/ad3091,Defect production in tungsten under sub-threshold energy irradiation: role of hydrogen and surface effects,Hao-Xuan Huang; Yu-Hao Li; Jin-Liang Li; Fang-Fei Ma; Qing-Yuan Ren; Li-Min Liu; Hong-Bo Zhou; Guang-Hong Lu,2024,3,64,5,056004,,journal-article,,https://doi.org/10.1088/1741-4326/ad3091
10.1088/1741-4326/adab05,Modelling the brittle failure of graphite induced by the controlled impact of runaway electrons in DIII-D,S. Ratynskaia; P. Tolias; T. Rizzi; K. Paschalidis; A. Kulachenko; E. Hollmann; M. Beidler; Y. Liu; D. Rudakov; I. Bykov; R.A. Pitts,2025,1,65,2,024002,,journal-article,,https://doi.org/10.1088/1741-4326/adab05
10.1088/1741-4326/adb862,Surface modifications on unirradiated and ion-irradiated tungsten after exposed to deuterium plasma at LHD divertor-leg position,Mingzhong Zhao; S. Masuzaki; M. Tokitani; M. Yajima; M.I. Kobayashi; K. Yabuuchi; Y. Oya,2025,3,65,4,046003,,journal-article,,https://doi.org/10.1088/1741-4326/adb862
10.1088/1741-4326/ae3f0f,Threshold effects of tungsten impurity accumulation on core ion temperature in EAST tokamak,H. Sheng; Y.W. Sun; L.Y. Chen; X. Jian; X.R. Zhang; Y.M. Duan; Y.Y. Li; J. Li; H.H. Wang; C. Ye; J.L. Chen; W.M. Zhang; S. Gu; M.N. Jia; Q. Ma; T.H. Shi; P.C. Xie; H. Yang; X.M. Wu; K.Y. He; X.M. Zhai; L. Zhang; H.L. Zhao; Y.H. Huan; J.F. Wang; G.H. Deng; J.Z. Shi; M.Y. Ye; B.N. Wan,2026,2,66,3,036023,,journal-article,,https://doi.org/10.1088/1741-4326/ae3f0f
10.1088/1741-4326/acae35,Effects of surface vacancy-adatom pair formation on PFC tungsten surface morphological response,Chao-Shou Chen; Dwaipayan Dasgupta; Asanka Weerasinghe; Karl D. Hammond; Brian D. Wirth; Dimitrios Maroudas,2023,1,63,2,026033,,journal-article,,https://doi.org/10.1088/1741-4326/acae35
10.1088/1741-4326/ad8bd9,Studies on the retarded recrystallization of tungsten in CIMPLE-PSI exposed under very-high target temperature and long He<sup>+</sup>-fluence,Mizanur Rahman; Sabir Chetri; S.H.B. Teo; M. Thompson; M. Bilokur; C. Corr; S. Shekhar; G.De. Temmerman; Mayur Kakati,2024,11,65,1,016017,,journal-article,,https://doi.org/10.1088/1741-4326/ad8bd9
10.1088/1741-4326/ad569e,Corrigendum: Simulations of stand-off runaway electron beam termination by tungsten particulates for tokamak disruption mitigation (2024 Nucl. Fusion 64 056019),Michael A. Lively; Danny Perez; Blas P. Uberuaga; Yanzeng Zhang; Xian-Zhu Tang,2024,6,64,8,089501,,journal-article,,https://doi.org/10.1088/1741-4326/ad569e
10.1088/1741-4326/adb983,Helium plasma-induced surface modifications of unirradiated and pre-ion irradiated tungsten at LHD divertor leg position,Mingzhong Zhao; S. Masuzaki; M. Tokitani; M. Yajima; M.I. Kobayashi; K. Yabuuchi; Y. Oya; Ryuichi Sakamoto,2025,3,65,4,046009,,journal-article,,https://doi.org/10.1088/1741-4326/adb983
10.1088/1741-4326/adb0dd,IntelliMIK: a novel intelligent quench detection method for fusion devices,Qing Yan; Yanlan Hu,2025,2,65,3,036022,,journal-article,,https://doi.org/10.1088/1741-4326/adb0dd
10.1088/1741-4326/adf656,Integrated modeling of SPARC H-mode scenarios: exploration of the impact of modeling assumptions on predicted performance,M. Muraca; P. Rodriguez-Fernandez; N.T. Howard; J. Hall; E. Fable; G. Tardini,2025,8,65,9,096010,,journal-article,,https://doi.org/10.1088/1741-4326/adf656
10.1088/1741-4326/ae4110,Modeling hydrogen isotope transport behavior in the first wall: role of the bonding region in W-RAFM steel with an improved evaluation of transport coefficients,Xin Shen; Yu-Ping Xu; Xiao-Chun Li; Rémi Delaporte-Mathurin; James Dark; Pei-Song Du; Jun Yi; Hai-Shan Zhou; Guang-Nan Luo,2026,2,66,3,036035,,journal-article,,https://doi.org/10.1088/1741-4326/ae4110
10.1088/1741-4326/acd014,Long-pulse H-mode operation with stored-energy monitoring for detachment feedback control with a new lower tungsten divertor in EAST,Y.Q. Tao; G.S. Xu; K. Wu; Q.Q. Yang; L. Wang; Q.P. Yuan; Y.F. Wang; X. Lin; L.Y. Meng; G.F. Ding; L. Yu; R. Chen; J.B. Liu; N. Yan; H. Lan; P.J. Sun; K.D. Li; J.C. Xu; Y.M. Duan; Q. Zang; Y.F. Jin; L. Zhang; S.X. Wang; K.N. Geng; R.R. Liang,2023,5,63,7,076008,,journal-article,,https://doi.org/10.1088/1741-4326/acd014
10.1088/1741-4326/ad36d5,Deuterium retention in cyclic transient heat loaded tungsten with increasing cycle numbers,Meng-Chong Ren; Yue Yuan; Fan Feng; Long Cheng; You-Yun Lian; Hai-Shan Zhou; Guang-Hong Lu,2024,4,64,5,056021,,journal-article,,https://doi.org/10.1088/1741-4326/ad36d5
10.1088/1741-4326/aca91d,Hydrogen isotope plasma-driven permeation through RAFM steel: isotope exchange and helium irradiation effect,Yue Xu; Kai Yang; Yun-Feng Xu; Lai-Ma Luo; Jun-Jie Ni; Yu-Cheng Wu,2022,12,63,2,026010,,journal-article,,https://doi.org/10.1088/1741-4326/aca91d
10.1088/1741-4326/acc675,Modeling of aluminum erosion by neutral particles in dedicated EAST experiments using the 3D-GAPS code,X.Z. Shi; R. Ding; D. Matveev; L. Mu; N.X. Liu; H. Xie; G.L. Xu; J.L. Chen,2023,4,63,6,066015,,journal-article,,https://doi.org/10.1088/1741-4326/acc675
10.1088/1741-4326/ade455,Integrated modeling of RF-induced tungsten erosion at ICRH antenna structures in the WEST tokamak<sup>*</sup>,A. Kumar; W. Tierens; T. Younkin; C. Johnson; C. Klepper; A. Diaw; J. Lore; A. Grosjean; G. Urbanczyk; J. Hillairet; P. Tamain; L. Colas; C. Guillemaut; D. Curreli; S. Shiraiwa; N. Bertelli,2025,6,65,7,076039,,journal-article,,https://doi.org/10.1088/1741-4326/ade455
10.1088/1741-4326/ad97ce,The impact of helium on plasma-driven hydrogen permeation and implications for direct internal recycling in the fusion fuel cycle,Chao Li; J. Douglas Way; Thomas F. Fuerst; Colin A. Wolden,2024,12,65,1,016039,,journal-article,,https://doi.org/10.1088/1741-4326/ad97ce
10.1088/1741-4326/ae3843,Plasma-behavior-informed noise compensation and transient disturbance shielding quench detection in superconducting tokamaks,Teng Wang; Chenguang Wan; Chao Pan; Yezheng Xiao; Longgui Zheng; Zhisong Qu; Qicai Ni; Jiangang Li,2026,1,66,2,024002,,journal-article,,https://doi.org/10.1088/1741-4326/ae3843
10.1088/1741-4326/adb319,Fusion magnet quench risk increase with irradiation damage,Jacob M. John; Mark R. Gilbert; Chris D. Hardie,2025,3,65,4,046013,,journal-article,,https://doi.org/10.1088/1741-4326/adb319
10.1088/1741-4326/adb1f4,First-principles study of the impact of rhenium and osmium on the energetics of helium clusters in tungsten,Yanyao Zhou; Gui-Yang Huang; Xunxiang Hu,2025,2,65,3,036014,,journal-article,,https://doi.org/10.1088/1741-4326/adb1f4
10.1088/1741-4326/ad0c81,Exploration of ITER operational space with as-built stiffness of central solenoid modules,S.H. Kim; S.C. McIntosh; Y. Gribov; A. Loarte; A.R. Polevoi; M. Dubrov; A.A. Kavin; V.E. Lukash; R.R. Khayrutdinov; T.A. Casper,2023,12,64,1,016037,,journal-article,,https://doi.org/10.1088/1741-4326/ad0c81
10.1088/1741-4326/ace461,Global gyrokinetic simulations of the impact of magnetic island on ion temperature gradient driven turbulence,Jingchun Li; J.Q. Xu; Y.R. Qu; Z. Lin; J.Q. Dong; X.D. Peng; J.Q. Li,2023,7,63,9,096005,,journal-article,,https://doi.org/10.1088/1741-4326/ace461
10.1088/1741-4326/ad8f44,Simultaneous reduction of tungsten and rotation in the core region induced by RMP,H. Sheng; Y.W. Sun; C.X. Zhou; Y.M. Duan; W.M. Zhang; Y.Y. Li; L. Zhang; J.L. Chen; S.F. Mao; Y.Q. Liu; Q. Ma; T.H. Shi; C. Ye; P.C. Xie; X.M. Wu; M.N. Jia; N. Chu; H.H. Wang; Q. Zang; S. Gu; M.Y. Ye,2024,11,65,1,016009,,journal-article,,https://doi.org/10.1088/1741-4326/ad8f44
10.1088/1741-4326/ad7f6b,Impact of repetitive ELM transients on ITER divertor tungsten monoblock top surfaces,K. Paschalidis; S. Ratynskaia; P. Tolias; R.A. Pitts,2024,10,64,12,126022,,journal-article,,https://doi.org/10.1088/1741-4326/ad7f6b
10.1088/1741-4326/ada627,The impact of E × B shear on microtearing based transport in spherical tokamaks,B.S. Patel; M.R. Hardman; D. Kennedy; M. Giacomin; D. Dickinson; C.M. Roach,2025,1,65,2,026063,,journal-article,,https://doi.org/10.1088/1741-4326/ada627
10.1088/1741-4326/ad42b1,Reply to Comment on ‘Deuterium supersaturated surface layer in tungsten: ion energy dependence’,D. Nishijima; M. Tokitani; D. Nagata; T. Schwarz-Selinger; A. Založnik; F. Chang; R.P. Doerner; M.I. Patino; M.J. Simmonds; M.J. Baldwin; G.R. Tynan,2024,5,64,6,068002,,journal-article,,https://doi.org/10.1088/1741-4326/ad42b1
10.1088/1741-4326/ad66e2,Evolution of pre-damaged ITER grade plasma facing components under WEST plasma exposure: smoothing and tungsten sources,M. Richou; Y. Corre; M. Diez; A. Durif; C. Guillemaut; P. Reilhac; Q. Tichit; E. Tsitrone; D. Dorow-Gerspach; Th. Loewenhoff; M. Wirtz; A. Grosjean; C. Martin; G. Giacometti; A. Aretz; M. Spahn; J. Gaspar,2024,8,64,10,106002,,journal-article,,https://doi.org/10.1088/1741-4326/ad66e2
10.1088/1741-4326/ae4111,Enhanced thermal fatigue resistance of W/Cu divertor components via serrated interface design: experimental and numerical insights,Menglai Jiang; Zhanru Zhou; Bowen Zhao; Hang Li; Shenghong Huang; Le Han; Yong Su; Weihua Wang; Shengnan He,2026,2,66,3,036031,,journal-article,,https://doi.org/10.1088/1741-4326/ae4111
10.1088/1741-4326/ae2774,Ultra-high permeation reduction factor obtained by oxidizing a silicon-containing RAFM steel,Yu-Ping Xu; Jun Yi; Huai-Zhi Li; Wuqingliang Peng; Jian-Ping Qu; Yi-Ming Lyu; Yanfen Li; Hai-Shan Zhou; Guang-Nan Luo,2025,12,66,2,024001,,journal-article,,https://doi.org/10.1088/1741-4326/ae2774
10.1088/1741-4326/ae1f9e,SOLPS-ITER modeling of neon-seeded EAST plasmas under connected double-null configurations and its impact on tungsten impurity behaviors,Fuqiong Wang; R. Yan; Y.F. Xu; S.C. Liu; X.J. Zha; F.C. Zhong; Y. Liang; S.T. Mao; Y.M. Duan; L.Q. Hu,2025,11,66,1,016037,,journal-article,,https://doi.org/10.1088/1741-4326/ae1f9e
10.1088/1741-4326/ad67f0,Interpretive modeling of tungsten divertor leakage during experiments with neon gas seeding,Matthew S. Parsons; Gregory Sinclair; Tyler Abrams; Patrick Byrne; Colin Chrystal; Florian Effenberg; Jeffrey L. Herfindal; Tomas Odstrcil; Robert S. Wilcox,2024,8,64,9,096030,,journal-article,,https://doi.org/10.1088/1741-4326/ad67f0
10.1088/1741-4326/ad1fab,Impact of helium and hydrogen plasma exposure on surface damage and erosion of tungsten,Ryuichi Sakamoto; Elodie Bernard; Arkadi Kreter; Céline Martin,2024,1,64,3,036008,,journal-article,,https://doi.org/10.1088/1741-4326/ad1fab
10.1088/1741-4326/ae2a50,The impact of impurity peaking factor on ion temperature promotion in EAST argon-seeded plasmas,K. Jia; Z. Xu; Z.W. Wu; W. Gao; M.R. Wang; K.D. Li; A. Ti; X.H. Wu; Z. Zhou; H.L. Zhao; Y.F. Jin; Y.C. Li; Z.C. Lin; L.Q. Xu; K.B. Nan; J. Huang,2025,12,66,2,026007,,journal-article,,https://doi.org/10.1088/1741-4326/ae2a50
10.1088/1741-4326/acf4a9,Energetics of silicon in the bulk and near surfaces of tungsten: a first-principles study,L. Yang; B.D. Wirth,2023,9,63,12,126004,,journal-article,,https://doi.org/10.1088/1741-4326/acf4a9
10.1088/1741-4326/ad8c63,Gyrokinetic prediction of core tungsten peaking in a WEST plasma with nitrogen impurities,J. Dominski; P. Maget; P. Manas; J. Morales; S. Ku; A. Scheinberg; C.S. Chang; R. Hager; M. O’Mullane,2024,11,65,1,016003,,journal-article,,https://doi.org/10.1088/1741-4326/ad8c63
10.1088/1741-4326/adb598,Evaluation of tungsten influx rate using line emissions from W<sup>5+</sup> ions in EAST tokamak,Fengling Zhang; Darío Mitnik; Ling Zhang; Runjia Bao; Wenmin Zhang; Shigeru Morita; Yunxin Cheng; Ailan Hu; Chengxi Zhou; Jihui Chen; Xiaobin Ding; Yinxian Jie; Haiqing Liu,2025,2,65,3,036037,,journal-article,,https://doi.org/10.1088/1741-4326/adb598
10.1088/1741-4326/ace3d9,Time-dependent collisional radiative modeling of tungsten in the magnetic sheath for erosion diagnosis,C.A. Johnson; D.A. Ennis; S.D. Loch; C.P. Ballance,2023,8,63,9,096017,,journal-article,,https://doi.org/10.1088/1741-4326/ace3d9
10.1088/1741-4326/ace7df,Research and development of copper joint for ITER In-Vessel Coils,Qiangwang Hao; Jing Jin; Hua Wang; Xiaochuan Liu; Bowei Tao; Yu Wu; Alexander Vostner; Julien Laquiere; Fichera Claudio,2023,7,63,9,096006,,journal-article,,https://doi.org/10.1088/1741-4326/ace7df
10.1088/1741-4326/ae130a,Development of a neural network-based model for electron temperature inference via modelled and experimental argon spectra measured by x-ray crystal spectrometer with an extension to tungsten spectra on EAST,Zichao Lin; Hongming Zhang; Fudi Wang; Jia Fu; Yongcai Shen; Shuyu Dai; Hailin Zhao; Kaixuan Ye; Guangle Lin; Yifei Jin; Bo Sun; Shengyu Fu; Zixuan Wen; Zihao Gao; Huajian Ji; Bo Lyu,2025,10,65,11,116035,,journal-article,,https://doi.org/10.1088/1741-4326/ae130a
10.1088/1741-4326/ae2524,Thermal gradient effect on hydrogen transport in tungsten,Sanad Alturk; Jacob Jeffries; Muhammed Kose; Enrique Martinez,2025,12,66,1,016049,,journal-article,,https://doi.org/10.1088/1741-4326/ae2524
10.1088/1741-4326/acb27c,Molecular dynamics study on the slippage of liquid lithium flow in tungsten nanochannels,S. Liu; X. Yu,2023,1,63,3,036007,,journal-article,,https://doi.org/10.1088/1741-4326/acb27c
10.1088/1741-4326/adaa00,Effects of helium irradiation damage on deuterium plasma-driven permeation through tungsten coated RAFM steel,Yue Xu; Xiao-Ping Tian; Hong-Yan Tan; Hai-Ying Fu; Jun-Jie Ni; Lai-Ma Luo; Yu-Cheng Wu,2025,1,65,2,026056,,journal-article,,https://doi.org/10.1088/1741-4326/adaa00
10.1088/1741-4326/ae4b52,Numerical assessment of the impact of the guiding-centre approximation on fast ion simulations in NSTX,I. Dolby; M. Cecconello; J. Yang; M. Podestà; S. Kaye,2026,3,66,4,046009,,journal-article,,https://doi.org/10.1088/1741-4326/ae4b52
10.1088/1741-4326/ace984,Embrittlement of WCLL blanket and its fracture mechanical assessment,Jarir Aktaa; Ermile Gaganidze; Gaetano Bongioví; Pietro Arena; Gandolfo Alessandro Spagnuolo; Giacomo Aiello; Pierluigi Chiovaro; Christian Bachmann,2023,8,63,9,096016,,journal-article,,https://doi.org/10.1088/1741-4326/ace984
10.1088/1741-4326/aceb09,The influence of E× B drift on tungsten target erosion and W impurity transport during neon seeding on EAST,Yilin Wang; Chaofeng Sang; Xuele Zhao; Yihan Wu; Qingrui Zhou; Yanjie Zhang; Dezhen Wang,2023,8,63,9,096024,,journal-article,,https://doi.org/10.1088/1741-4326/aceb09
10.1088/1741-4326/ad6c5b,Multi-physics modeling of tungsten collector probe samples during the WEST C4 He campaign,A. Lasa; S. Blondel; D. Curreli; J. Drobny; W.A. Garcia; J. Gunn; A. Hayes; J.D. Lore; A. Renganathan; E. Tsitrone; E. Unterberg; B.D. Wirth,2024,8,64,10,106012,,journal-article,,https://doi.org/10.1088/1741-4326/ad6c5b
