doi,title,authors,year,month,volume,issue,page,article_number,type,subject,url
10.1088/1741-4326/acb959,Peaking and hollowness of low-Z impurity profiles: an interplay between ITG and TEM induced turbulent transport,D.I. Palade,2023,3,63,4,046007,,journal-article,,https://doi.org/10.1088/1741-4326/acb959
10.1088/1741-4326/acbb8e,Broadening of microwave heating beams in the DIII-D tokamak by edge turbulence,M.W. Brookman; L.A. Holland; M.B. Thomas; M.E. Austin; K. Barada; K.W. Gentle; R.J. La Haye; J.B. Leddy; C.C. Petty; T.L. Rhodes; Z. Yan; R.G.L. Vann; A. Köhn-Seemann,2023,3,63,4,044001,,journal-article,,https://doi.org/10.1088/1741-4326/acbb8e
10.1088/1741-4326/acb607,Influences of plasma density perturbations on ion cyclotron resonance heating,J.H. Zhang; W. Zhang; X.J. Zhang; C.M. Qin; Y.Q. Yang; L. Shi,2023,3,63,4,046012,,journal-article,,https://doi.org/10.1088/1741-4326/acb607
10.1088/1741-4326/acb803,Integrated deep learning framework for unstable event identification and disruption prediction of tokamak plasmas,J.X. Zhu; C. Rea; R.S. Granetz; E.S. Marmar; R. Sweeney; K. Montes; R.A. Tinguely,2023,3,63,4,046009,,journal-article,,https://doi.org/10.1088/1741-4326/acb803
10.1088/1741-4326/acbbde,"Corrigendum: Morphologies of co-depositing W layer formed during He plasma irradiation (2018 Nucl. Fusion 
               58 106002)",Shin Kajita; Shota Kawaguchi; Naoaki Yoshida; Noriyasu Ohno; Hirohiko Tanaka,2023,3,63,4,049501,,journal-article,,https://doi.org/10.1088/1741-4326/acbbde
10.1088/1741-4326/acb606,Time-extended inductive tokamak discharges with differentially-tilted toroidal field coils,R. Gatto; F. Bombarda; S. Gabriellini; S. Murgo; V.K. Zotta,2023,3,63,4,046008,,journal-article,,https://doi.org/10.1088/1741-4326/acb606
10.1088/1741-4326/acb785,Recent modeling for the ITER ion cyclotron range of frequency antennas with the TOPICA code,D. Milanesio; W. Helou; V. Polli; F. Durodié; P. Lamalle; V. Maquet; A. Messiaen; W. Tierens; W. Zhang,2023,3,63,4,046010,,journal-article,,https://doi.org/10.1088/1741-4326/acb785
10.1088/1741-4326/acb95a,Inference of main ion particle transport coefficients with experimentally constrained neutral ionization during edge localized mode recovery on DIII-D,A.M. Rosenthal; J.W. Hughes; F.M. Laggner; T. Odstrčil; A. Bortolon; T.M. Wilks; F. Sciortino,2023,3,63,4,042002,,journal-article,,https://doi.org/10.1088/1741-4326/acb95a
10.1088/1741-4326/acb725,Parametric study of Alfvénic instabilities driven by runaway electrons during the current quench in DIII-D,A. Lvovskiy; C. Paz-Soldan; N.W. Eidietis; A. Dal Molin; G.H. DeGrandchamp; E.M. Hollmann; J.B. Lestz; C. Liu; M. Nocente; D. Shiraki; X.D. Du,2023,3,63,4,046011,,journal-article,,https://doi.org/10.1088/1741-4326/acb725
10.1088/1741-4326/acbbc1,"Erratum: Hydrogen and oxygen on tungsten (110) surface: adsorption, absorption and desorption investigated by density functional theory (2023 Nucl. Fusion 
               63 036017)",Y. Ferro; E.A. Hodille; J. Denis; Z.A. Piazza; M. Ajmalghan,2023,3,63,4,049601,,journal-article,,https://doi.org/10.1088/1741-4326/acbbc1
