title,authors,date,doi,url,article_type,open_access,description
Phase nucleation through confined spinodal fluctuations at crystal defects evidenced in Fe-Mn alloys,A. Kwiatkowski da Silva; D. Ponge; D. Raabe,2018-03-19,10.1038/s41467-018-03591-4,https://www.nature.com/articles/s41467-018-03591-4,,Yes,"Solid-state phase transitions often involve nucleation of the new phase on defects but a detailed mechanistic understanding has not been established. Here the authors observe spinodal fluctuations at dislocations and grain boundaries in an iron alloy, which may be precursors in a multistep nucleation process."
In situ atomic-scale observation of oxidation and decomposition processes in nanocrystalline alloys,Jinming Guo; Georg Haberfehlner; Zaoli Zhang,2018-03-05,10.1038/s41467-018-03288-8,https://www.nature.com/articles/s41467-018-03288-8,,Yes,"Oxygen contamination during the mixing of precursor&#xa0;powders for nanocrystalline materials affects alloy microstructure, but exactly how remains unclear. Here, the authors show that stable nano-oxides can form easily inside severely deformed Cu-Fe grains during heating."
Amorphous martensite in β-Ti alloys,Long Zhang; Haifeng Zhang; Simon Pauly,2018-02-06,10.1038/s41467-018-02961-2,https://www.nature.com/articles/s41467-018-02961-2,,Yes,"Displacive martensitic transformations through lattice distortion usually involve a change from one crystal structure to another. Here however, the authors “melt” metastable Ti alloys during cooling and show that a martensitic transformation can lead to the formation of an intragranular amorphous phase."
New twinning route in face-centered cubic nanocrystalline metals,Lihua Wang; Pengfei Guan; Xiaodong Han,2017-12-15,10.1038/s41467-017-02393-4,https://www.nature.com/articles/s41467-017-02393-4,,Yes,"Twin nucleation in face-centered cubic metals with high twin-fault energies should theoretically be unfavourable, but instead twinning is very often observed. Here, the authors report a new twinning route in nanocrystalline platinum that bypasses the high twin-fault energy barrier using closely spaced partial dislocations."
Exceptional increase in the creep life of magnesium rare-earth alloys due to localized bond stiffening,Deep Choudhuri; Srivilliputhur G. Srinivasan; Rajarshi Banerjee,2017-12-08,10.1038/s41467-017-02112-z,https://www.nature.com/articles/s41467-017-02112-z,,Yes,"Adding very small amounts of zinc to magnesium alloys containing rare earth elements dramatically improves their creep life. Here, the authors use first principles calculations and atomic-scale characterization to show that this is due to stiff covalent bonding of zinc and rare earth elements such as neodymium."
High-velocity projectile impact induced 9R phase in ultrafine-grained aluminium,Sichuang Xue; Zhe Fan; Xinghang Zhang,2017-11-21,10.1038/s41467-017-01729-4,https://www.nature.com/articles/s41467-017-01729-4,,Yes,"Deformation-induced defects with high formation energy are difficult to nucleate in aluminium. Here, the authors use a miniaturized projectile impact to nucleate the high stacking fault energy 9R phase in a thin film of ultrafine-grained aluminium, and show sessile Frank loops stabilize it."
Giant thermal expansion and α-precipitation pathways in Ti-alloys,Matthias Bönisch; Ajit Panigrahi; Jürgen Eckert,2017-11-10,10.1038/s41467-017-01578-1,https://www.nature.com/articles/s41467-017-01578-1,,Yes,"Complex phase transformations in β-stabilised titanium alloys can dramatically change their α and β microstructures, providing tailorability for aerospace or biomaterial applications. Here the authors show that Ti-Nb alloys exhibit giant thermal expansions and identify two new pathways that lead to α phase formation."
Robust Bain distortion in the premartensite phase of a platinum-substituted Ni2MnGa magnetic shape memory alloy,Sanjay Singh; B. Dutta; D. Pandey,2017-10-18,10.1038/s41467-017-00883-z,https://www.nature.com/articles/s41467-017-00883-z,,Yes,"In magnetic shape memory Heusler alloys, the premartensite phase is believed to be a precursor state of the martensite phase with preserved austenite phase symmetry. Here, the authors show that the premartensite is a stable phase with its own crystallographic symmetry resulting from the stepped growth of Bain distortions in the lattice."
Super-formable pure magnesium at room temperature,Zhuoran Zeng; Jian-Feng Nie; Nick Birbilis,2017-10-17,10.1038/s41467-017-01330-9,https://www.nature.com/articles/s41467-017-01330-9,,Yes,"Replacing steel or aluminium vehicle parts with magnesium would result in reduced emissions, but shaping magnesium without cracking remains challenging. Here, the authors successfully extrude and roll textured magnesium into ductile foil at low temperatures by activating intra-granular mechanisms."
Superplasticity in a lean Fe-Mn-Al steel,Jeongho Han; Seok-Hyeon Kang; Young-Kook Lee,2017-09-29,10.1038/s41467-017-00814-y,https://www.nature.com/articles/s41467-017-00814-y,,Yes,"Research in new alloy compositions and treatments may allow the increased strength of mass-produced, intricately shaped parts. Here authors introduce a superplastic medium manganese steel which has an inexpensive lean chemical composition and which is suited for conventional manufacturing processes."
Oscillatory vapour shielding of liquid metal walls in nuclear fusion devices,G. G. van Eden; V. Kvon; T. W. Morgan,2017-08-04,10.1038/s41467-017-00288-y,https://www.nature.com/articles/s41467-017-00288-y,,Yes,Vapour shielding is one of the interesting mechanisms for reducing the heat load to plasma facing components in fusion reactors. Here the authors report on the observation of a dynamic equilibrium between the plasma and the divertor liquid Sn surface leading to an overall stable surface temperature.
Cryogenic strength improvement by utilizing room-temperature deformation twinning in a partially recrystallized VCrMnFeCoNi high-entropy alloy,Y. H. Jo; S. Jung; S. Lee,2017-06-12,10.1038/ncomms15719,https://www.nature.com/articles/ncomms15719,,Yes,"CrMnFeCoNi high entropy alloys have high fracture toughness at cryogenic temperatures due to deformation twinning but twinning is not active in this alloy at room temperature. Here authors optimize composition and thermomechanical treatments to introduce non-recrystallized grains, producing high yield strength while maintaining good ductility."
Polymorphism in a high-entropy alloy,Fei Zhang; Yuan Wu; Zhaoping Lu,2017-06-01,10.1038/ncomms15687,https://www.nature.com/articles/ncomms15687,,Yes,Whether a polymorphic transition exists in high entropy alloys or not remains unclear since discovery of these alloys more than a decade ago. Here authors report an irreversible polymorphic transition fromfcc to hcp in the prototype FeCoCrMnNi high entropy alloy and provide evidence for fccphase being more stable than hcp phase only at high temperatures.
High pressure synthesis of a hexagonal close-packed phase of the high-entropy alloy CrMnFeCoNi,Cameron L. Tracy; Sulgiye Park; Wendy L. Mao,2017-05-25,10.1038/ncomms15634,https://www.nature.com/articles/ncomms15634,,Yes,"High-entropy alloys represent a new strategy for the design of materials with properties superior to those of conventional alloys, but are largely limited to simple phases of cubic symmetry. By applying high pressures on CrMnFeCoNi, here authors demonstrate synthesis of a hexagonal close-packed phase."
Complexion-mediated martensitic phase transformation in Titanium,J. Zhang; C. C. Tasan; D. Raabe,2017-02-01,10.1038/ncomms14210,https://www.nature.com/articles/ncomms14210,,Yes,"One way of tuning mechanical properties of alloys lies in utilizing athermal phase transitions. Here authors report a complexion-mediated martensitic transformation in Ti alloys yielding a nanolaminate structure of martensite bounded by planar complexions, promising new strategies for the design of high strength Ti alloys."
Universal structural parameter to quantitatively predict metallic glass properties,Jun Ding; Yong-Qiang Cheng; Evan Ma,2016-12-12,10.1038/ncomms13733,https://www.nature.com/articles/ncomms13733,,Yes,"Various known structural descriptors of metallic glasses have limitations in quantitatively predicting properties. Here authors define a physically-motivated measure and show it to correlate strongly with elastic properties, local structure and relaxation kinetics over a wide range of simulated compositions."
Phase transformation strengthening of high-temperature superalloys,T. M. Smith; B. D. Esser; M. J. Mills,2016-11-22,10.1038/ncomms13434,https://www.nature.com/articles/ncomms13434,,Yes,"Nanoscale processes may directly impact macroscopic mechanical behaviour. Here authors describe a ‘phase-transformation strengthening’ mechanism in nickel-based high temperature alloys, allowing suppression of deleterious deformation processes at elevated temperatures by specific alloying elements."
Hydrogenated vacancies lock dislocations in aluminium,Degang Xie; Suzhi Li; Zhiwei Shan,2016-11-03,10.1038/ncomms13341,https://www.nature.com/articles/ncomms13341,,Yes,"Due to its high diffusivity, hydrogen is considered a weak inhibitor or even a promoter of dislocation movements in metals and alloys. Here the authors quantitatively demonstrate that after exposing aluminium to hydrogen, mobile dislocations can lose mobility, due to segregation of hydrogenated vacancies to dislocations."
Structural and compositional dependence of the CdTexSe1−x alloy layer photoactivity in CdTe-based solar cells,Jonathan D. Poplawsky; Wei Guo; Yanfa Yan,2016-07-27,10.1038/ncomms12537,https://www.nature.com/articles/ncomms12537,,Yes,"Using a CdTexSe1−x alloy in CdTe solar cells leads to better performances. Here, Poplawsky et al. show that the photoactive properties of the alloy depend on its chemical composition and structural properties, and derive a phase diagram to further optimize alloy growth for photovoltaic devices."
Plastic anisotropy and dislocation trajectory in BCC metals,Lucile Dezerald; David Rodney; François Willaime,2016-05-25,10.1038/ncomms11695,https://www.nature.com/articles/ncomms11695,,Yes,"Low-temperature plasticity in BCC metals is atypical, marked by an anisotropic elastic limit in violation of the Schmid law. Here, the authors show that these deviations can be quantified from subatomic deviations of the screw dislocation trajectory away from its average glide plane."
Strength and ductility with {10͞11} — {10͞12} double twinning in a magnesium alloy,M. Lentz; M. Risse; I. J. Beyerlein,2016-04-04,10.1038/ncomms11068,https://www.nature.com/articles/ncomms11068,,Yes,"Double twins are thought to lead to premature failure of magnesium alloys. Here, the authors show that a magnesium-lithium alloy achieves the same compression failure strains with double twins as without, potentially generating strengthening through intra-granular networks of double twins."
A low-cost hierarchical nanostructured beta-titanium alloy with high strength,Arun Devaraj; Vineet V. Joshi; Curt Lavender,2016-04-01,10.1038/ncomms11176,https://www.nature.com/articles/ncomms11176,,Yes,"Lightweight materials with high strength are desirable for applications where they could reduce energy consumption. Here, the authors develop a low cost beta-titanium alloy that uses a hierarchical nanostructure of precipitates with different sizes to achieve high strength."
Manipulating the interfacial structure of nanomaterials to achieve a unique combination of strength and ductility,Amirhossein Khalajhedayati; Zhiliang Pan; Timothy J. Rupert,2016-02-18,10.1038/ncomms10802,https://www.nature.com/articles/ncomms10802,,Yes,"Nanocrystalline metals often exhibit high strength yet suffer from poor ductility. Here, the authors employ grain boundary engineering to overcome this problem by introducing amorphous intergranular films, which enables superior mechanical properties in copper-zirconium alloys."
Exceptional damage-tolerance of a medium-entropy alloy CrCoNi at cryogenic temperatures,Bernd Gludovatz; Anton Hohenwarter; Robert O. Ritchie,2016-02-02,10.1038/ncomms10602,https://www.nature.com/articles/ncomms10602,,Yes,"High-entropy alloys derive their properties from being multi-element systems that can crystallize as a single phase. Here, the authors examine a medium-entropy alloy, CrCoNi, which displays strength-toughness properties exceeding those of high-entropy alloys and resulting from steady strain hardening."
Spin-orbit engineering in transition metal dichalcogenide alloy monolayers,Gang Wang; Cedric Robert; Bernhard Urbaszek,2015-12-14,10.1038/ncomms10110,https://www.nature.com/articles/ncomms10110,,Yes,"Single atomic layers of transition metal dichalcogenides are semiconductors with possible applications in spintronics. Here, the authors demonstrate tuning of the spin-orbit splitting in molybdenum tungsten diselenide by altering the alloy’s composition, impacting valley polarization and light emission yield."
Nanoscale origins of the damage tolerance of the high-entropy alloy CrMnFeCoNi,ZiJiao Zhang; M. M. Mao; Robert O. Ritchie,2015-12-09,10.1038/ncomms10143,https://www.nature.com/articles/ncomms10143,,Yes,"Single-phase high-entropy alloys, such as CrMnFeCoNi, display excellent ductility and fracture toughness. Here, the authors use in situ mechanical loading in an aberration-corrected transmission electron microscope to probe the atomistic to micro-scale mechanisms underlying these properties."
Influence of chemical disorder on energy dissipation and defect evolution in concentrated solid solution alloys,Yanwen Zhang; G. Malcolm Stocks; William J. Weber,2015-10-28,10.1038/ncomms9736,https://www.nature.com/articles/ncomms9736,,Yes,"The understanding of complex electronic correlation and non-equilibrium atomic interactions is a grand challenge. Here, the authors show that chemical disorder in single-phase concentrated solid solution alloys can lead to reduction in electron mean free path and electrical and thermal conductivity."
"Selective hydrogenation of 1,3-butadiene on platinum–copper alloys at the single-atom limit",Felicia R. Lucci; Jilei Liu; E. Charles H. Sykes,2015-10-09,10.1038/ncomms9550,https://www.nature.com/articles/ncomms9550,,Yes,"Reducing the platinum content of industrial catalysts is an important research target. Here, the authors present a nanocatalyst containing less than 1% platinum, where the isolated platinum atoms contribute to both the catalyst activity and selectivity for butadiene hydrogenation."
Femtosecond structural transformation of phase-change materials far from equilibrium monitored by coherent phonons,Muneaki Hase; Paul Fons; Junji Tominaga,2015-09-25,10.1038/ncomms9367,https://www.nature.com/articles/ncomms9367,,Yes,"Chalcogenide-based phase-change materials such as Ge2Sb2Te5could be useful for optical data storage, but the mechanism that ultimately limits their switching speed is unclear. Here, the authors use coherent phonon spectroscopy to better understand the non-thermal pathways between the two different phases."
Controllable synthesis of molybdenum tungsten disulfide alloy for vertically composition-controlled multilayer,Jeong-Gyu Song; Gyeong Hee Ryu; Hyungjun Kim,2015-07-23,10.1038/ncomms8817,https://www.nature.com/articles/ncomms8817,,Yes,"The band gap modulation of two-dimensional transition metal dichalcogenide alloy is essential for successful applications. Here, we show a controllable synthesis of Mo1−xWxS2 alloy and vertically composition-controlled Mo1−xWxS2multilayer, which is promising as a photoactive material."
Transition of dislocation nucleation induced by local stress concentration in nanotwinned copper,N. Lu; K. Du; H. Q. Ye,2015-07-16,10.1038/ncomms8648,https://www.nature.com/articles/ncomms8648,,Yes,"Metallic materials with a nanometre-scaled lamella structure can have properties that are very different from their coarser-grained counterparts. Here, the authors demonstrate how dislocations in such a material—nanotwinned copper—can nucleate in two distinctly different mechanisms depending on local stress"
Ultrastrong ductile and stable high-entropy alloys at small scales,Yu Zou; Huan Ma; Ralph Spolenak,2015-07-10,10.1038/ncomms8748,https://www.nature.com/articles/ncomms8748,,Yes,"Refractory high-entropy alloys show promising mechanical properties at elevated temperatures, but are generally brittle at room temperature. Here, the authors observe an improved ductility and yield strength in high-entropy alloy micropillars consisting of nanometre-sized grains that also exhibit excellent thermal stability."
Accelerated sintering in phase-separating nanostructured alloys,Mansoo Park; Christopher A. Schuh,2015-04-22,10.1038/ncomms7858,https://www.nature.com/articles/ncomms7858,,Yes,"In sintering, powders of small grains are packed together to form shapes or grain structures that cannot be achieved by melt casting. Here, the authors demonstrate the fast sintering of a nanostructured alloy at low temperatures, preserving its nanoscale grain structure."
High performing and stable supported nano-alloys for the catalytic hydrogenation of levulinic acid to γ-valerolactone,Wenhao Luo; Meenakshisundaram Sankar; Bert M. Weckhuysen,2015-03-17,10.1038/ncomms7540,https://www.nature.com/articles/ncomms7540,,Yes,"The hydrogenation of leuvinic acid to γ-valerolactone is an important step in the conversion of lignocellulose to high value chemicals. Here, the authors report that bimetallic alloys are active and stable catalysts for this reaction, and attribute this to geometric and electronic effects."
Accelerated exploration of multi-principal element alloys with solid solution phases,O.N. Senkov; J.D. Miller; C. Woodward,2015-03-05,10.1038/ncomms7529,https://www.nature.com/articles/ncomms7529,,Yes,"In high entropy alloys a mix of a large number of five or more principal atomic elements is used to tune the properties. Here, the authors present a solution to the problem of predicting the properties of the huge number of potential alloys by developing an efficient screening approach based on automated calculations."
Synthesis of large single-crystal hexagonal boron nitride grains on Cu–Ni alloy,Guangyuan Lu; Tianru Wu; Mianheng Jiang,2015-01-21,10.1038/ncomms7160,https://www.nature.com/articles/ncomms7160,,No,"High nucleation density has thus far limited the quality and grain size of CVD-grown hexagonal boron nitride. Here, by optimizing the Ni ratio in Cu–Ni substrates, the authors successfully reduce nucleation density and report single-crystal hexagonal boron nitride grains up to 7500 μm2."
Deviation from high-entropy configurations in the atomic distributions of a multi-principal-element alloy,Louis J. Santodonato; Yang Zhang; Peter K Liaw,2015-01-20,10.1038/ncomms6964,https://www.nature.com/articles/ncomms6964,,No,"Alloys containing multiple elements of equal distributions are known to show enhanced properties as they tend to form single phases. Here, the authors demonstrate that even in cases of elemental segregation and chemical ordering, these alloys can still maintain enhanced properties."
Temperature-dependent elastic anisotropy and mesoscale deformation in a nanostructured ferritic alloy,G.M. Stoica; A.D. Stoica; D. Ma,2014-10-10,10.1038/ncomms6178,https://www.nature.com/articles/ncomms6178,,No,"Nanostructured ferritic alloys offer many attractive properties that make them suitable for use in extreme environments. Here, the authors use neutron diffraction to determine single-crystal elastic constants of nanoscale ferrite grains, observing a large temperature-induced elastic anisotropy."
Large recovery strain in Fe-Mn-Si-based shape memory steels obtained by engineering annealing twin boundaries,Y.H. Wen; H.B. Peng; Y.Y. Du,2014-09-17,10.1038/ncomms5964,https://www.nature.com/articles/ncomms5964,,No,"It has previously been shown experimentally that nanotwins in cubic boron nitride can lead to significant strengthening. Here, the authors perform simulations to understand the mechanism behind this, reporting a twin-boundary dominated indentation strain stiffening phenomena."
In situ nanoindentation study on plasticity and work hardening in aluminium with incoherent twin boundaries,D. Bufford; Y. Liu; X. Zhang,2014-09-10,10.1038/ncomms5864,https://www.nature.com/articles/ncomms5864,,No,"Nanotwinned metals containing a high density of coherent twin boundaries have the potential to exhibit high strength and ductility. Here, the authors study the effect that incoherent twin boundaries have on mechanical properties of nanotwinned aluminium with high stacking-fault energy, observing substantial work hardening and plasticity."
Quantum-to-continuum prediction of ductility loss in aluminium–magnesium alloys due to dynamic strain aging,S. M. Keralavarma; A. F. Bower; W. A. Curtin,2014-08-04,10.1038/ncomms5604,https://www.nature.com/articles/ncomms5604,,No,"Aluminum-Magnesium alloys exhibit negative strain-rate sensitivity due to dynamic strain aging, causing reduced ductility at room temperature. Here, the authors develop an atomistically informed multiscale model that can predict the rate sensitivity and ductility as a function of the alloy chemistry."
Deformation-induced structural transition in body-centred cubic molybdenum,S. J. Wang; H. Wang; S. X. Mao,2014-03-07,10.1038/ncomms4433,https://www.nature.com/articles/ncomms4433,,Yes,"Structural phase transitions are known to accommodate plastic deformation in some metals and ceramics. Here, the authors observe the in situtransformation of body-centred cubic molybdenum to face-centred cubic, and finally to body-centred cubic, allowing for 15.4% tensile strain accommodation."
Mapping the evolution of hierarchical microstructures in a Ni-based superalloy,Florian Vogel; Nelia Wanderka; John Banhart,2013-12-20,10.1038/ncomms3955,https://www.nature.com/articles/ncomms3955,,No,"Phase separation in nickel-based superalloys is known to be complex and to determine the resulting microstructure and mechanical properties. Here, the authors use atom probe tomography to study phase development, finding that nickel concentration is critical in driving the formation of the γ phase from γ′."
Designing tensile ductility in metallic glasses,Baran Sarac; Jan Schroers,2013-07-17,10.1038/ncomms3158,https://www.nature.com/articles/ncomms3158,,Yes,"Metallic glasses are normally stronger than their crystalline counterparts, but not good at deforming under tensile stress. Sarac and Schroers test the ductility of metallic glasses in a precisely engineered microsystem and identify an ideal heterostructure with maximized strength and toughness."
A new regime for mechanical annealing and strong sample-size strengthening in body centred cubic molybdenum,Ling Huang; Qing-Jie Li; Evan Ma,2011-11-22,10.1038/ncomms1557,https://www.nature.com/articles/ncomms1557,,Yes,"Mechanical annealing is a process through which the dislocation density in submicrometre metal crystals can be removed purely by applying a mechanical stress. This study shows that mechanical annealing occurs in body centred cubic molybdenum, and not only in face centred crystals as previously thought."
Rational design of a binary metal alloy for chemical vapour deposition growth of uniform single-layer graphene,Boya Dai; Lei Fu; Zhongfan Liu,2011-11-01,10.1038/ncomms1539,https://www.nature.com/articles/ncomms1539,,No,"Graphene may be used in nanoscale electronics and devices, but the ability to synthesise uniform graphene with well-controlled layer numbers is necessary for these applications. Using a Ni–Mo alloy, this study demonstrates single-layer graphene growth with 100% surface coverage and tolerance to variations in growth conditions."
Cooperative material transport during the early stage of sintering,R. Grupp; M. Nöthe; J. Banhart,2011-05-03,10.1038/ncomms1300,https://www.nature.com/articles/ncomms1300,,No,Sintering is the basis for the production of many metallic and composite materials. Gruppet al. use a new technique to measure the rotation of microscopic copper particles during sintering and find intrinsic rotations to be the dominant movement.
Nanostructural hierarchy increases the strength of aluminium alloys,Peter V. Liddicoat; Xiao-Zhou Liao; Simon P. Ringer,2010-09-07,10.1038/ncomms1062,https://www.nature.com/articles/ncomms1062,,No,"Improving the properties of metallic alloys is important to develop new lightweight materials. In this paper, we show that an aluminium (Al) alloy containing a hierarchy of nanostructures in a solid solution with a high density of dislocations is capable of beating strength records for Al alloys while maintaining good ductility."
